,Iteration,Selected Features,Accuracy,Precision,Recall,F1 Score,AUC-ROC
800,801,"['total night charge', 'total night minutes', 'total eve minutes', 'total day charge', 'voice mail plan', 'total eve charge', 'account length', 'total night calls', 'total eve calls', 'total intl calls']",0.8875562218890555,0.8235294117647058,0.28865979381443296,0.4274809160305343,0.6390667390124796
801,802,"['total day calls', 'number vmail messages', 'total night calls', 'account length', 'total day minutes', 'total night charge', 'total eve calls', 'total day charge', 'customer service calls', 'total eve minutes']",0.9100449775112444,0.8245614035087719,0.4845360824742268,0.6103896103896104,0.733496111412552
802,803,"['international plan', 'total intl charge', 'total eve minutes', 'number vmail messages', 'total night minutes', 'total eve charge', 'total night charge', 'total day minutes', 'total day charge', 'voice mail plan']",0.9190404797601199,0.9387755102040817,0.4742268041237113,0.6301369863013698,0.7344818231144873
803,804,"['voice mail plan', 'account length', 'total intl calls', 'total day charge', 'total night calls', 'total eve calls', 'international plan', 'total intl minutes', 'total eve charge', 'total day minutes']",0.9160419790104948,0.8596491228070176,0.5051546391752577,0.6363636363636364,0.7455597757279797
804,805,"['total eve charge', 'total intl minutes', 'total night charge', 'total night calls', 'total night minutes', 'total eve minutes', 'total eve calls', 'voice mail plan', 'number vmail messages', 'account length']",0.8530734632683659,0.0,0.0,0.0,0.49912280701754386
805,806,"['total day charge', 'total intl minutes', 'account length', 'total night calls', 'customer service calls', 'total intl calls', 'international plan', 'total night charge', 'total day calls', 'total eve charge']",0.9130434782608695,0.7532467532467533,0.5979381443298969,0.6666666666666666,0.7823024054982818
806,807,"['international plan', 'customer service calls', 'total day charge', 'voice mail plan', 'total night calls', 'total intl minutes', 'number vmail messages', 'total eve charge', 'total intl calls', 'total eve calls']",0.9295352323838081,0.8289473684210527,0.6494845360824743,0.7283236994219654,0.8133387592693072
807,808,"['voice mail plan', 'total night charge', 'international plan', 'number vmail messages', 'total intl charge', 'total day charge', 'total eve minutes', 'total day calls', 'account length', 'total eve charge']",0.9145427286356822,0.9347826086956522,0.44329896907216493,0.6013986013986015,0.719017905588714
808,809,"['total eve charge', 'number vmail messages', 'total day calls', 'total night charge', 'total day minutes', 'customer service calls', 'total intl minutes', 'international plan', 'total night calls', 'total night minutes']",0.9265367316341829,0.8870967741935484,0.5670103092783505,0.6918238993710691,0.7773648037619821
809,810,"['total eve calls', 'total night charge', 'customer service calls', 'international plan', 'number vmail messages', 'total intl charge', 'total eve charge', 'total intl calls', 'voice mail plan', 'total intl minutes']",0.8920539730134932,0.7450980392156863,0.3917525773195876,0.5135135135135136,0.6844727798878639
810,811,"['voice mail plan', 'international plan', 'number vmail messages', 'total intl charge', 'total night calls', 'total eve calls', 'customer service calls', 'total day charge', 'total day minutes', 'total intl calls']",0.9070464767616192,0.7464788732394366,0.5463917525773195,0.6309523809523809,0.7574064026044491
811,812,"['voice mail plan', 'total intl minutes', 'total eve charge', 'total eve calls', 'total intl charge', 'international plan', 'total day calls', 'account length', 'customer service calls', 'total eve minutes']",0.8785607196401799,0.6818181818181818,0.30927835051546393,0.425531914893617,0.642358473503346
812,813,"['total eve calls', 'total eve charge', 'voice mail plan', 'total day charge', 'total day calls', 'total night calls', 'total intl calls', 'total intl charge', 'total intl minutes', 'international plan']",0.9145427286356822,0.9347826086956522,0.44329896907216493,0.6013986013986015,0.719017905588714
813,814,"['international plan', 'voice mail plan', 'total day charge', 'total eve calls', 'total eve minutes', 'total intl minutes', 'number vmail messages', 'total day minutes', 'account length', 'total night charge']",0.9070464767616192,0.926829268292683,0.3917525773195876,0.5507246376811594,0.6932447097124254
814,815,"['total night charge', 'account length', 'customer service calls', 'total intl charge', 'total day calls', 'total intl minutes', 'number vmail messages', 'voice mail plan', 'international plan', 'total night calls']",0.8695652173913043,0.6190476190476191,0.26804123711340205,0.37410071942446044,0.6199855308374027
815,816,"['international plan', 'total night charge', 'total intl charge', 'voice mail plan', 'total night calls', 'account length', 'total night minutes', 'total intl calls', 'customer service calls', 'number vmail messages']",0.8950524737631185,0.7647058823529411,0.4020618556701031,0.5270270270270271,0.6905046120455779
816,817,"['total day charge', 'voice mail plan', 'total day calls', 'total intl calls', 'total night minutes', 'total eve minutes', 'account length', 'total intl minutes', 'international plan', 'total night charge']",0.9145427286356822,0.9166666666666666,0.4536082474226804,0.6068965517241379,0.7232953517815156
817,818,"['total eve charge', 'total intl charge', 'voice mail plan', 'total eve calls', 'total night calls', 'international plan', 'total night charge', 'customer service calls', 'total day minutes', 'account length']",0.9250374812593704,0.8852459016393442,0.5567010309278351,0.6835443037974684,0.7722101645867245
818,819,"['total intl calls', 'international plan', 'total eve minutes', 'total eve charge', 'total day calls', 'voice mail plan', 'total intl charge', 'account length', 'total night calls', 'total intl minutes']",0.8920539730134932,0.9629629629629629,0.26804123711340205,0.4193548387096774,0.6331434255742449
819,820,"['total intl calls', 'total intl minutes', 'account length', 'total eve minutes', 'voice mail plan', 'total eve charge', 'international plan', 'total day charge', 'customer service calls', 'total day calls']",0.9400299850074962,0.9014084507042254,0.6597938144329897,0.7619047619047619,0.8237565563393018
820,821,"['total intl minutes', 'total day calls', 'total day charge', 'total night charge', 'customer service calls', 'account length', 'total eve minutes', 'voice mail plan', 'total intl calls', 'total eve charge']",0.9205397301349325,0.8928571428571429,0.5154639175257731,0.6535947712418301,0.7524688008681497
821,822,"['total night charge', 'account length', 'total day calls', 'total eve charge', 'total intl minutes', 'total eve minutes', 'number vmail messages', 'total night minutes', 'voice mail plan', 'total day minutes']",0.8950524737631185,0.8857142857142857,0.31958762886597936,0.4696969696969696,0.6562850425031651
822,823,"['number vmail messages', 'total night calls', 'total eve charge', 'total eve minutes', 'total intl minutes', 'international plan', 'total day charge', 'voice mail plan', 'total intl calls', 'total day calls']",0.9175412293853074,0.875,0.5051546391752577,0.6405228758169934,0.7464369687104359
823,824,"['voice mail plan', 'customer service calls', 'total day charge', 'total night charge', 'total day minutes', 'account length', 'number vmail messages', 'international plan', 'total intl calls', 'total intl charge']",0.9115442278860569,0.7638888888888888,0.5670103092783505,0.650887573964497,0.7685928739374208
824,825,"['total night charge', 'total day charge', 'total intl calls', 'customer service calls', 'number vmail messages', 'international plan', 'total intl charge', 'voice mail plan', 'total eve calls', 'account length']",0.9115442278860569,0.7714285714285715,0.5567010309278351,0.6467065868263473,0.7643154277446194
825,826,"['total day minutes', 'total night minutes', 'number vmail messages', 'total night charge', 'international plan', 'customer service calls', 'total intl charge', 'total eve calls', 'total intl calls', 'total night calls']",0.9070464767616192,0.7397260273972602,0.5567010309278351,0.6352941176470588,0.7616838487972508
826,827,"['total day calls', 'voice mail plan', 'total day charge', 'customer service calls', 'total intl minutes', 'total night calls', 'international plan', 'account length', 'total intl charge', 'total eve calls']",0.8980509745127436,0.7377049180327869,0.4639175257731959,0.569620253164557,0.7179236751672997
827,828,"['total intl calls', 'account length', 'total eve minutes', 'total day calls', 'total intl minutes', 'total day charge', 'number vmail messages', 'total day minutes', 'total eve calls', 'customer service calls']",0.9100449775112444,0.8363636363636363,0.4742268041237113,0.6052631578947368,0.7292186652197504
828,829,"['total eve charge', 'total night calls', 'account length', 'total day charge', 'total eve calls', 'customer service calls', 'total intl minutes', 'total eve minutes', 'total night charge', 'number vmail messages']",0.9160419790104948,0.8867924528301887,0.4845360824742268,0.6266666666666666,0.7370048833423766
829,830,"['total day minutes', 'total day calls', 'account length', 'total intl calls', 'total eve calls', 'total night charge', 'total eve minutes', 'total night minutes', 'total intl charge', 'international plan']",0.8950524737631185,0.7368421052631579,0.4329896907216495,0.5454545454545454,0.7033369506239827
830,831,"['total eve calls', 'total eve charge', 'customer service calls', 'total eve minutes', 'total intl charge', 'voice mail plan', 'total intl calls', 'international plan', 'total day calls', 'account length']",0.889055472263868,0.7169811320754716,0.3917525773195876,0.5066666666666666,0.6827183939229516
831,832,"['total intl charge', 'customer service calls', 'total night minutes', 'total day calls', 'total night charge', 'total eve calls', 'number vmail messages', 'voice mail plan', 'total intl calls', 'total intl minutes']",0.8515742128935532,0.4583333333333333,0.1134020618556701,0.18181818181818182,0.5452975221559053
832,833,"['total intl calls', 'total night charge', 'total day minutes', 'international plan', 'total day charge', 'total intl minutes', 'total night minutes', 'total intl charge', 'total day calls', 'total eve charge']",0.8950524737631185,0.7076923076923077,0.4742268041237113,0.5679012345679013,0.720446735395189
833,834,"['total intl charge', 'total day charge', 'total eve calls', 'number vmail messages', 'account length', 'total night charge', 'total eve charge', 'voice mail plan', 'total night calls', 'customer service calls']",0.9085457271364318,0.86,0.44329896907216493,0.5850340136054422,0.7155091336588895
834,835,"['total eve charge', 'total night minutes', 'total intl calls', 'voice mail plan', 'total night calls', 'total day charge', 'total intl minutes', 'total day calls', 'total night charge', 'international plan']",0.9205397301349325,0.94,0.4845360824742268,0.6394557823129251,0.739636462289745
835,836,"['total intl charge', 'total day minutes', 'voice mail plan', 'account length', 'international plan', 'total intl calls', 'total day calls', 'total day charge', 'total eve calls', 'total night calls']",0.8995502248875562,0.7884615384615384,0.422680412371134,0.5503355704697986,0.7016910833785496
836,837,"['total night minutes', 'total intl minutes', 'account length', 'total day calls', 'total intl charge', 'total eve charge', 'total eve minutes', 'number vmail messages', 'total eve calls', 'customer service calls']",0.8590704647676162,0.56,0.14432989690721648,0.22950819672131148,0.5625158256465908
837,838,"['total eve minutes', 'total day charge', 'total eve calls', 'customer service calls', 'total intl calls', 'total night charge', 'total eve charge', 'number vmail messages', 'voice mail plan', 'total intl minutes']",0.9175412293853074,0.875,0.5051546391752577,0.6405228758169934,0.7464369687104359
838,839,"['total eve charge', 'international plan', 'total intl charge', 'customer service calls', 'number vmail messages', 'voice mail plan', 'total eve minutes', 'total day charge', 'total night calls', 'total intl minutes']",0.9310344827586207,0.8695652173913043,0.6185567010309279,0.7228915662650603,0.8013836136733586
839,840,"['account length', 'total night charge', 'total intl minutes', 'voice mail plan', 'total day calls', 'total day charge', 'total intl calls', 'international plan', 'total night minutes', 'number vmail messages']",0.9010494752623688,0.7924528301886793,0.4329896907216495,0.5599999999999999,0.7068457225538073
840,841,"['total night calls', 'total night minutes', 'total night charge', 'total eve calls', 'total eve minutes', 'total day charge', 'number vmail messages', 'international plan', 'total day calls', 'account length']",0.8905547226386806,0.9,0.27835051546391754,0.42519685039370075,0.6365436787845903
841,842,"['total intl minutes', 'customer service calls', 'total day minutes', 'total night minutes', 'number vmail messages', 'total eve calls', 'total intl charge', 'international plan', 'total day charge', 'total day calls']",0.896551724137931,0.7333333333333333,0.4536082474226804,0.5605095541401274,0.712769035992042
842,843,"['total intl calls', 'customer service calls', 'total day calls', 'voice mail plan', 'total night minutes', 'total day minutes', 'total intl charge', 'number vmail messages', 'total eve charge', 'account length']",0.9100449775112444,0.8490566037735849,0.4639175257731959,0.6,0.7249412190269489
843,844,"['total night charge', 'international plan', 'total eve calls', 'number vmail messages', 'voice mail plan', 'total day minutes', 'account length', 'total intl minutes', 'total night minutes', 'total eve charge']",0.9010494752623688,0.8974358974358975,0.36082474226804123,0.5147058823529412,0.6769035992041961
844,845,"['total intl calls', 'voice mail plan', 'total eve charge', 'total day calls', 'total night calls', 'international plan', 'total night minutes', 'number vmail messages', 'total eve calls', 'account length']",0.8740629685157422,0.9333333333333333,0.14432989690721648,0.25,0.5712877554711521
845,846,"['total night calls', 'total intl calls', 'total day calls', 'account length', 'total day charge', 'total night minutes', 'total night charge', 'total eve minutes', 'total eve calls', 'total intl minutes']",0.8680659670164917,0.6285714285714286,0.2268041237113402,0.3333333333333333,0.6019985530837404
846,847,"['account length', 'total night charge', 'number vmail messages', 'total night minutes', 'international plan', 'total eve charge', 'total intl minutes', 'total day calls', 'total intl charge', 'voice mail plan']",0.8725637181409296,0.8333333333333334,0.15463917525773196,0.2608695652173913,0.5746880086814975
847,848,"['total night charge', 'total day calls', 'total eve calls', 'account length', 'total eve charge', 'number vmail messages', 'total intl calls', 'total intl charge', 'total night calls', 'international plan']",0.8935532233883059,1.0,0.26804123711340205,0.42276422764227645,0.634020618556701
848,849,"['total eve minutes', 'voice mail plan', 'total day minutes', 'total day charge', 'international plan', 'number vmail messages', 'total day calls', 'total intl charge', 'total night calls', 'total eve calls']",0.904047976011994,0.8367346938775511,0.422680412371134,0.5616438356164384,0.7043226623259178
849,850,"['total night minutes', 'total eve charge', 'total day minutes', 'voice mail plan', 'total day calls', 'total intl charge', 'account length', 'customer service calls', 'total day charge', 'total night charge']",0.9160419790104948,0.8727272727272727,0.4948453608247423,0.6315789473684211,0.7412823295351781
850,851,"['total day charge', 'total eve charge', 'account length', 'total intl minutes', 'total day minutes', 'total day calls', 'total intl charge', 'total eve minutes', 'voice mail plan', 'total intl calls']",0.8905547226386806,0.8,0.32989690721649484,0.4671532846715329,0.6579309097485982
851,852,"['customer service calls', 'total intl charge', 'total night charge', 'voice mail plan', 'total night minutes', 'total night calls', 'number vmail messages', 'total day minutes', 'total eve calls', 'account length']",0.8800599700149925,0.660377358490566,0.36082474226804123,0.4666666666666667,0.6646228974498102
852,853,"['customer service calls', 'international plan', 'total eve minutes', 'voice mail plan', 'number vmail messages', 'total intl calls', 'total night charge', 'total night calls', 'total intl minutes', 'total day charge']",0.9385307346326837,0.8888888888888888,0.6597938144329897,0.757396449704142,0.8228793633568456
853,854,"['total intl minutes', 'total day minutes', 'customer service calls', 'voice mail plan', 'total night calls', 'total night charge', 'account length', 'total eve calls', 'total eve charge', 'total night minutes']",0.9130434782608695,0.8679245283018868,0.4742268041237113,0.6133333333333334,0.7309730511846627
854,855,"['total night minutes', 'customer service calls', 'account length', 'total eve charge', 'international plan', 'number vmail messages', 'total eve calls', 'total night calls', 'total day minutes', 'total intl charge']",0.9220389805097451,0.8813559322033898,0.5360824742268041,0.6666666666666666,0.761900886236209
855,856,"['total eve calls', 'account length', 'total eve minutes', 'voice mail plan', 'total night calls', 'total intl charge', 'total night minutes', 'total intl minutes', 'total intl calls', 'total eve charge']",0.8515742128935532,0.25,0.010309278350515464,0.0198019801980198,0.5025230602278893
856,857,"['number vmail messages', 'international plan', 'total intl charge', 'total intl calls', 'voice mail plan', 'total eve minutes', 'total day calls', 'total day charge', 'total night calls', 'total intl minutes']",0.9130434782608695,0.8679245283018868,0.4742268041237113,0.6133333333333334,0.7309730511846627
857,858,"['international plan', 'total day charge', 'voice mail plan', 'total night minutes', 'total eve minutes', 'total day minutes', 'customer service calls', 'total eve charge', 'total night calls', 'total eve calls']",0.9175412293853074,0.8620689655172413,0.5154639175257731,0.6451612903225806,0.7507144149032374
858,859,"['total day calls', 'total intl calls', 'total day charge', 'number vmail messages', 'total eve minutes', 'customer service calls', 'total eve calls', 'total night charge', 'account length', 'total day minutes']",0.9160419790104948,0.8360655737704918,0.5257731958762887,0.6455696202531646,0.7541146681135829
859,860,"['total night minutes', 'voice mail plan', 'total day calls', 'customer service calls', 'total eve calls', 'total eve charge', 'total day charge', 'international plan', 'total night charge', 'number vmail messages']",0.9145427286356822,0.8703703703703703,0.4845360824742268,0.6225165562913907,0.7361276903599204
860,861,"['customer service calls', 'total night calls', 'voice mail plan', 'total eve charge', 'total eve minutes', 'total night minutes', 'total intl charge', 'total intl minutes', 'total day charge', 'total day minutes']",0.9220389805097451,0.8813559322033898,0.5360824742268041,0.6666666666666666,0.761900886236209
861,862,"['total eve charge', 'total eve minutes', 'number vmail messages', 'total day minutes', 'total night calls', 'total eve calls', 'international plan', 'total day charge', 'voice mail plan', 'customer service calls']",0.9085457271364318,0.7647058823529411,0.5360824742268041,0.6303030303030303,0.7540061493941037
862,863,"['total intl calls', 'account length', 'voice mail plan', 'total day minutes', 'total intl charge', 'total night calls', 'total night charge', 'total intl minutes', 'customer service calls', 'total day charge']",0.8845577211394303,0.6724137931034483,0.4020618556701031,0.5032258064516129,0.6843642611683848
863,864,"['total eve calls', 'voice mail plan', 'total night minutes', 'number vmail messages', 'total day charge', 'total intl calls', 'total night calls', 'total day minutes', 'total eve minutes', 'total intl charge']",0.9010494752623688,0.918918918918919,0.35051546391752575,0.5074626865671642,0.6726261530113945
864,865,"['voice mail plan', 'total intl minutes', 'customer service calls', 'total night charge', 'total day minutes', 'account length', 'total night calls', 'total eve calls', 'total day calls', 'total intl calls']",0.881559220389805,0.68,0.35051546391752575,0.46258503401360546,0.6612226442394648
865,866,"['total night minutes', 'account length', 'total eve charge', 'total intl calls', 'number vmail messages', 'total night charge', 'total eve calls', 'international plan', 'total day calls', 'customer service calls']",0.8740629685157422,0.6444444444444445,0.29896907216494845,0.4084507042253521,0.6354494483631761
866,867,"['total eve calls', 'total eve charge', 'total night calls', 'total intl minutes', 'total intl charge', 'number vmail messages', 'customer service calls', 'total day charge', 'total eve minutes', 'voice mail plan']",0.9130434782608695,0.8095238095238095,0.5257731958762887,0.6375,0.7523602821486707
867,868,"['total intl minutes', 'total night calls', 'total intl calls', 'total day charge', 'number vmail messages', 'total eve minutes', 'customer service calls', 'total night minutes', 'total eve calls', 'total day minutes']",0.9100449775112444,0.8245614035087719,0.4845360824742268,0.6103896103896104,0.733496111412552
868,869,"['customer service calls', 'account length', 'total intl minutes', 'voice mail plan', 'total intl calls', 'total night minutes', 'international plan', 'total night calls', 'total day calls', 'total day charge']",0.9130434782608695,0.7671232876712328,0.5773195876288659,0.6588235294117646,0.7737475131126785
869,870,"['total intl charge', 'customer service calls', 'voice mail plan', 'total night charge', 'total intl minutes', 'number vmail messages', 'total eve calls', 'total night minutes', 'total day minutes', 'total intl calls']",0.881559220389805,0.6730769230769231,0.36082474226804123,0.4697986577181208,0.6655000904322663
870,871,"['total intl minutes', 'total intl calls', 'total eve charge', 'total day calls', 'total day minutes', 'international plan', 'total eve calls', 'number vmail messages', 'total day charge', 'total night charge']",0.9175412293853074,0.9038461538461539,0.4845360824742268,0.6308724832214765,0.7378820763248327
871,872,"['voice mail plan', 'international plan', 'total day minutes', 'total eve calls', 'total intl minutes', 'total intl calls', 'number vmail messages', 'customer service calls', 'total eve minutes', 'total night calls']",0.9355322338830585,0.8552631578947368,0.6701030927835051,0.7514450867052024,0.825402423584735
872,873,"['total night charge', 'total day calls', 'total eve calls', 'total intl charge', 'total eve minutes', 'voice mail plan', 'total day minutes', 'international plan', 'total day charge', 'total intl calls']",0.9190404797601199,0.9056603773584906,0.4948453608247423,0.64,0.7430367155000904
873,874,"['number vmail messages', 'total intl calls', 'total intl minutes', 'total eve calls', 'total night charge', 'account length', 'total night minutes', 'total day charge', 'total night calls', 'voice mail plan']",0.8680659670164917,0.6451612903225806,0.20618556701030927,0.31249999999999994,0.593443660698137
874,875,"['customer service calls', 'total intl minutes', 'total day calls', 'total night charge', 'total eve minutes', 'voice mail plan', 'total eve calls', 'total day minutes', 'total night minutes', 'total intl charge']",0.9070464767616192,0.8431372549019608,0.44329896907216493,0.5810810810810811,0.7146319406764333
875,876,"['total day charge', 'total intl charge', 'total night charge', 'total night minutes', 'total intl calls', 'total eve charge', 'number vmail messages', 'account length', 'total eve minutes', 'voice mail plan']",0.8905547226386806,0.9,0.27835051546391754,0.42519685039370075,0.6365436787845903
876,877,"['international plan', 'total eve calls', 'customer service calls', 'total eve charge', 'total intl calls', 'voice mail plan', 'total day calls', 'total night calls', 'total intl charge', 'total intl minutes']",0.896551724137931,0.8043478260869565,0.38144329896907214,0.5174825174825175,0.6828269126424308
877,878,"['number vmail messages', 'total day minutes', 'total intl minutes', 'total eve charge', 'total day charge', 'customer service calls', 'total night calls', 'international plan', 'total day calls', 'total night minutes']",0.9325337331334332,0.8939393939393939,0.6082474226804123,0.7239263803680982,0.7979833604630132
878,879,"['total intl minutes', 'customer service calls', 'total day charge', 'international plan', 'total eve charge', 'voice mail plan', 'total eve minutes', 'total day calls', 'total intl calls', 'total night minutes']",0.9460269865067467,0.9066666666666666,0.7010309278350515,0.7906976744186046,0.8443751130403327
879,880,"['total night charge', 'total intl charge', 'total intl minutes', 'total eve calls', 'total night calls', 'total night minutes', 'international plan', 'total day calls', 'total day minutes', 'customer service calls']",0.8860569715142429,0.6521739130434783,0.4639175257731959,0.5421686746987953,0.7109061313076507
880,881,"['total intl calls', 'total day charge', 'international plan', 'number vmail messages', 'total day minutes', 'customer service calls', 'total intl charge', 'total night calls', 'total eve minutes', 'total day calls']",0.9400299850074962,0.9014084507042254,0.6597938144329897,0.7619047619047619,0.8237565563393018
881,882,"['total eve calls', 'total day charge', 'international plan', 'total day minutes', 'total intl calls', 'total eve charge', 'total night calls', 'total intl minutes', 'total night minutes', 'customer service calls']",0.9205397301349325,0.7682926829268293,0.6494845360824743,0.7039106145251396,0.8080756013745704
882,883,"['total day minutes', 'total eve calls', 'international plan', 'account length', 'total intl minutes', 'total intl calls', 'total night charge', 'total intl charge', 'total day calls', 'total night minutes']",0.889055472263868,0.6885245901639344,0.4329896907216495,0.5316455696202531,0.699828178694158
883,884,"['total eve charge', 'total intl minutes', 'total eve minutes', 'account length', 'total intl charge', 'total day charge', 'number vmail messages', 'customer service calls', 'total eve calls', 'total night minutes']",0.9160419790104948,0.8596491228070176,0.5051546391752577,0.6363636363636364,0.7455597757279797
884,885,"['total night charge', 'total intl calls', 'total night calls', 'total day minutes', 'total intl minutes', 'account length', 'total eve charge', 'international plan', 'total intl charge', 'total day charge']",0.896551724137931,0.7258064516129032,0.4639175257731959,0.5660377358490567,0.7170464821848437
885,886,"['total intl calls', 'total day calls', 'total intl charge', 'voice mail plan', 'total eve calls', 'total night minutes', 'number vmail messages', 'account length', 'customer service calls', 'total night charge']",0.8440779610194903,0.3793103448275862,0.1134020618556701,0.17460317460317462,0.5409115572436246
886,887,"['voice mail plan', 'total intl calls', 'total intl charge', 'account length', 'total day charge', 'total eve minutes', 'international plan', 'total night minutes', 'total night calls', 'customer service calls']",0.9340329835082459,0.9076923076923077,0.6082474226804123,0.728395061728395,0.7988605534454694
887,888,"['international plan', 'total night charge', 'total night calls', 'total eve charge', 'customer service calls', 'total day charge', 'number vmail messages', 'total eve minutes', 'voice mail plan', 'total night minutes']",0.9220389805097451,0.8947368421052632,0.5257731958762887,0.6623376623376623,0.7576234400434074
888,889,"['total night minutes', 'total night calls', 'total eve calls', 'total night charge', 'total intl charge', 'total intl calls', 'number vmail messages', 'voice mail plan', 'total day charge', 'account length']",0.8680659670164917,0.6363636363636364,0.21649484536082475,0.3230769230769231,0.5977211068909387
889,890,"['total eve charge', 'total intl minutes', 'total night charge', 'total day charge', 'total day minutes', 'total eve calls', 'total day calls', 'voice mail plan', 'international plan', 'number vmail messages']",0.9130434782608695,0.8979591836734694,0.4536082474226804,0.6027397260273972,0.7224181587990595
890,891,"['total night calls', 'total night charge', 'number vmail messages', 'total night minutes', 'total eve calls', 'total day minutes', 'total eve charge', 'total intl minutes', 'account length', 'total eve minutes']",0.8980509745127436,0.9393939393939394,0.31958762886597936,0.4769230769230769,0.6580394284680774
891,892,"['total intl calls', 'total night calls', 'account length', 'total day minutes', 'total day charge', 'total intl charge', 'voice mail plan', 'total night charge', 'total eve charge', 'total eve calls']",0.8950524737631185,0.9090909090909091,0.30927835051546393,0.4615384615384616,0.6520075963103635
892,893,"['total night calls', 'total eve calls', 'total night charge', 'total day calls', 'customer service calls', 'number vmail messages', 'total intl calls', 'international plan', 'total day minutes', 'total intl minutes']",0.9130434782608695,0.7671232876712328,0.5773195876288659,0.6588235294117646,0.7737475131126785
893,894,"['account length', 'total intl calls', 'total intl charge', 'international plan', 'total night charge', 'total intl minutes', 'number vmail messages', 'total night calls', 'total eve minutes', 'total day minutes']",0.9145427286356822,0.9166666666666666,0.4536082474226804,0.6068965517241379,0.7232953517815156
894,895,"['total day calls', 'account length', 'total eve calls', 'total intl charge', 'voice mail plan', 'number vmail messages', 'international plan', 'total night charge', 'total night minutes', 'customer service calls']",0.8680659670164917,0.6046511627906976,0.26804123711340205,0.37142857142857144,0.6191083378549466
895,896,"['total day calls', 'total eve minutes', 'total day minutes', 'customer service calls', 'total intl charge', 'international plan', 'total night calls', 'total intl minutes', 'total eve charge', 'total day charge']",0.9100449775112444,0.7341772151898734,0.5979381443298969,0.6590909090909092,0.7805480195333695
896,897,"['total night calls', 'number vmail messages', 'customer service calls', 'total intl charge', 'voice mail plan', 'account length', 'total night minutes', 'total day calls', 'total eve minutes', 'total eve calls']",0.8545727136431784,0.5,0.14432989690721648,0.224,0.5598842466992223
897,898,"['international plan', 'total night calls', 'number vmail messages', 'total day minutes', 'total eve calls', 'total day charge', 'total eve minutes', 'total day calls', 'total night charge', 'total intl calls']",0.9055472263868066,0.8863636363636364,0.4020618556701031,0.5531914893617021,0.6966449629227708
898,899,"['total eve charge', 'total intl minutes', 'total intl charge', 'international plan', 'voice mail plan', 'total night charge', 'total eve minutes', 'total day minutes', 'total day charge', 'total night minutes']",0.9100449775112444,0.8936170212765957,0.4329896907216495,0.5833333333333334,0.712108880448544
899,900,"['total eve charge', 'customer service calls', 'total night minutes', 'total night calls', 'total intl charge', 'voice mail plan', 'number vmail messages', 'total intl minutes', 'total eve calls', 'account length']",0.8605697151424287,0.5833333333333334,0.14432989690721648,0.2314049586776859,0.5633930186290468
900,901,"['total eve minutes', 'voice mail plan', 'total intl calls', 'number vmail messages', 'total night charge', 'total eve charge', 'total intl charge', 'account length', 'total day calls', 'total intl minutes']",0.848575712143928,0.0,0.0,0.0,0.4964912280701754
901,902,"['total eve minutes', 'voice mail plan', 'total eve charge', 'total night calls', 'account length', 'total night minutes', 'total intl calls', 'total day minutes', 'total night charge', 'total eve calls']",0.8905547226386806,0.875,0.28865979381443296,0.434108527131783,0.6408211249773919
902,903,"['total intl calls', 'total day calls', 'number vmail messages', 'customer service calls', 'international plan', 'total day charge', 'account length', 'voice mail plan', 'total day minutes', 'total eve calls']",0.896551724137931,0.7333333333333333,0.4536082474226804,0.5605095541401274,0.712769035992042
903,904,"['total day charge', 'international plan', 'total night charge', 'total night minutes', 'total day calls', 'total eve minutes', 'total night calls', 'total day minutes', 'voice mail plan', 'total eve calls']",0.8830584707646177,0.8064516129032258,0.25773195876288657,0.39062499999999994,0.6236028214867064
904,905,"['total intl charge', 'number vmail messages', 'total eve charge', 'total night minutes', 'international plan', 'total eve calls', 'total intl calls', 'voice mail plan', 'total night charge', 'customer service calls']",0.889055472263868,0.7169811320754716,0.3917525773195876,0.5066666666666666,0.6827183939229516
905,906,"['total night charge', 'international plan', 'total intl calls', 'total intl charge', 'total day minutes', 'number vmail messages', 'total intl minutes', 'total night minutes', 'account length', 'total day charge']",0.8980509745127436,0.7843137254901961,0.41237113402061853,0.5405405405405405,0.6965364442032917
906,907,"['total eve calls', 'total eve minutes', 'total eve charge', 'number vmail messages', 'customer service calls', 'voice mail plan', 'international plan', 'total intl minutes', 'total day charge', 'account length']",0.9370314842578711,0.8873239436619719,0.6494845360824743,0.7500000000000001,0.8177247241815879
907,908,"['total eve charge', 'total eve calls', 'total eve minutes', 'total night minutes', 'number vmail messages', 'total night charge', 'voice mail plan', 'total intl calls', 'customer service calls', 'international plan']",0.8845577211394303,0.75,0.30927835051546393,0.43795620437956206,0.6458672454331705
908,909,"['voice mail plan', 'total day minutes', 'total eve minutes', 'total eve calls', 'total night calls', 'total day charge', 'total day calls', 'total night charge', 'customer service calls', 'total eve charge']",0.9130434782608695,0.8305084745762712,0.5051546391752577,0.6282051282051282,0.7438053897630674
909,910,"['total intl minutes', 'voice mail plan', 'total night calls', 'total eve minutes', 'number vmail messages', 'total intl charge', 'customer service calls', 'account length', 'total eve calls', 'total night charge']",0.8545727136431784,0.5,0.14432989690721648,0.224,0.5598842466992223
910,911,"['total intl calls', 'total eve charge', 'international plan', 'total eve minutes', 'total day calls', 'number vmail messages', 'total night charge', 'total day minutes', 'total intl minutes', 'total day charge']",0.9205397301349325,0.9230769230769231,0.4948453608247423,0.6442953020134229,0.7439139084825466
