Iteration,Selected Features,Accuracy,Precision,Recall,F1 Score,AUC-ROC
1138,"['total eve calls', 'total night calls', 'total intl charge', 'total eve minutes', 'total night charge', 'account length', 'total day charge', 'voice mail plan', 'total intl minutes', 'total intl calls']",0.8905547226386806,0.875,0.28865979381443296,0.434108527131783,0.6408211249773919
1139,"['total day charge', 'total day calls', 'total intl charge', 'voice mail plan', 'number vmail messages', 'total eve calls', 'total intl minutes', 'international plan', 'total night minutes', 'total night charge']",0.8860569715142429,0.7333333333333333,0.3402061855670103,0.46478873239436624,0.6595767769940316
1140,"['total night minutes', 'account length', 'total intl charge', 'total intl calls', 'voice mail plan', 'customer service calls', 'total eve charge', 'total eve minutes', 'total day charge', 'total intl minutes']",0.9175412293853074,0.8888888888888888,0.4948453608247423,0.6357615894039735,0.7421595225176343
1141,"['account length', 'total night minutes', 'total eve minutes', 'customer service calls', 'total eve charge', 'international plan', 'total intl minutes', 'total intl charge', 'total intl calls', 'total night charge']",0.904047976011994,0.8367346938775511,0.422680412371134,0.5616438356164384,0.7043226623259178
1142,"['total night calls', 'total eve charge', 'total night minutes', 'total intl charge', 'total intl minutes', 'account length', 'total day minutes', 'voice mail plan', 'total intl calls', 'number vmail messages']",0.8935532233883059,0.90625,0.29896907216494845,0.44961240310077516,0.6468529571351058
1143,"['total night charge', 'total night calls', 'total intl charge', 'total intl minutes', 'total eve minutes', 'customer service calls', 'total day charge', 'total eve calls', 'total day calls', 'account length']",0.8830584707646177,0.6557377049180327,0.41237113402061853,0.5063291139240507,0.6877645143787302
1144,"['account length', 'total intl charge', 'voice mail plan', 'number vmail messages', 'total night calls', 'total day minutes', 'total intl minutes', 'total intl calls', 'total eve minutes', 'total day calls']",0.8860569715142429,0.8620689655172413,0.25773195876288657,0.3968253968253968,0.6253572074516187
1145,"['total day charge', 'total eve minutes', 'total eve charge', 'total night charge', 'total day minutes', 'number vmail messages', 'total eve calls', 'total intl calls', 'account length', 'total intl charge']",0.896551724137931,0.85,0.35051546391752575,0.49635036496350365,0.6699945740640261
1146,"['account length', 'number vmail messages', 'total eve calls', 'total eve charge', 'total day calls', 'total eve minutes', 'total intl calls', 'total night minutes', 'total day minutes', 'total intl charge']",0.8905547226386806,0.875,0.28865979381443296,0.434108527131783,0.6408211249773919
1147,"['total intl minutes', 'total night calls', 'total night minutes', 'account length', 'number vmail messages', 'total night charge', 'total day calls', 'total day charge', 'total intl calls', 'international plan']",0.9010494752623688,0.803921568627451,0.422680412371134,0.5540540540540541,0.7025682763610056
1148,"['total night charge', 'customer service calls', 'total day charge', 'total eve minutes', 'voice mail plan', 'total day minutes', 'total eve calls', 'international plan', 'total intl calls', 'total day calls']",0.9295352323838081,0.8571428571428571,0.6185567010309279,0.718562874251497,0.8005064206909024
1149,"['number vmail messages', 'total intl calls', 'total eve calls', 'total night charge', 'total day minutes', 'total intl minutes', 'total eve charge', 'account length', 'total day charge', 'total day calls']",0.889055472263868,0.8108108108108109,0.30927835051546393,0.4477611940298508,0.648498824380539
1150,"['total day calls', 'total night minutes', 'total intl minutes', 'total night charge', 'total intl calls', 'total day minutes', 'account length', 'total eve charge', 'international plan', 'total eve minutes']",0.9010494752623688,0.7627118644067796,0.4639175257731959,0.576923076923077,0.7196780611322121
1151,"['total day charge', 'number vmail messages', 'customer service calls', 'total eve minutes', 'total intl calls', 'total intl minutes', 'total eve calls', 'total day calls', 'total eve charge', 'total night minutes']",0.9145427286356822,0.8333333333333334,0.5154639175257731,0.6369426751592356,0.7489600289383251
1152,"['total intl minutes', 'total night calls', 'total day calls', 'total eve minutes', 'total day charge', 'total night charge', 'total intl charge', 'number vmail messages', 'account length', 'total eve charge']",0.8950524737631185,0.8857142857142857,0.31958762886597936,0.4696969696969696,0.6562850425031651
1153,"['total day calls', 'total intl charge', 'total eve calls', 'total day charge', 'total night minutes', 'total eve charge', 'total night charge', 'total day minutes', 'customer service calls', 'account length']",0.889055472263868,0.676923076923077,0.4536082474226804,0.54320987654321,0.7083830710797613
1154,"['total day minutes', 'account length', 'total intl calls', 'number vmail messages', 'total night charge', 'total intl charge', 'total night calls', 'voice mail plan', 'total night minutes', 'total eve minutes']",0.8935532233883059,0.8823529411764706,0.30927835051546393,0.45801526717557256,0.6511304033279074
1155,"['total night minutes', 'total eve charge', 'total intl calls', 'total night calls', 'total intl charge', 'total eve calls', 'customer service calls', 'number vmail messages', 'total night charge', 'international plan']",0.8980509745127436,0.7735849056603774,0.422680412371134,0.5466666666666666,0.7008138903960933
1156,"['total day minutes', 'total day charge', 'total night charge', 'total night calls', 'total intl calls', 'total intl minutes', 'total night minutes', 'voice mail plan', 'total intl charge', 'account length']",0.8680659670164917,0.6285714285714286,0.2268041237113402,0.3333333333333333,0.6019985530837404
1157,"['number vmail messages', 'total day calls', 'total night minutes', 'total day charge', 'total eve minutes', 'total intl charge', 'account length', 'total intl calls', 'total intl minutes', 'total night calls']",0.8830584707646177,0.8518518518518519,0.23711340206185566,0.3709677419354838,0.6150479291011033
1158,"['total eve charge', 'international plan', 'total night calls', 'number vmail messages', 'voice mail plan', 'total night charge', 'total night minutes', 'total intl minutes', 'total day charge', 'total day minutes']",0.9115442278860569,0.9130434782608695,0.4329896907216495,0.5874125874125875,0.7129860734310002
1159,"['total night minutes', 'total day minutes', 'total eve minutes', 'total eve calls', 'number vmail messages', 'voice mail plan', 'customer service calls', 'account length', 'total night calls', 'total night charge']",0.9130434782608695,0.8545454545454545,0.4845360824742268,0.6184210526315789,0.7352504973774643
1160,"['customer service calls', 'total intl minutes', 'voice mail plan', 'total night calls', 'account length', 'total eve minutes', 'total day charge', 'total eve charge', 'international plan', 'total night minutes']",0.9235382308845578,0.896551724137931,0.5360824742268041,0.6709677419354839,0.7627780792186651
1161,"['total intl calls', 'total night charge', 'customer service calls', 'international plan', 'total eve calls', 'total intl charge', 'total night minutes', 'total day calls', 'total day minutes', 'number vmail messages']",0.9145427286356822,0.7631578947368421,0.5979381443298969,0.6705202312138728,0.783179598480738
1162,"['total intl charge', 'total eve charge', 'total day calls', 'total eve minutes', 'international plan', 'total night calls', 'total day minutes', 'total night minutes', 'total eve calls', 'number vmail messages']",0.9130434782608695,0.9148936170212766,0.44329896907216493,0.5972222222222221,0.7181407126062579
1163,"['voice mail plan', 'international plan', 'total intl minutes', 'total day charge', 'total day calls', 'total night minutes', 'account length', 'total eve calls', 'total intl charge', 'total eve charge']",0.9025487256371814,0.9,0.3711340206185567,0.5255474452554746,0.6820582383794538
1164,"['total day minutes', 'total intl minutes', 'total eve charge', 'total night minutes', 'total night calls', 'total day calls', 'total eve minutes', 'total intl calls', 'account length', 'number vmail messages']",0.8950524737631185,0.8857142857142857,0.31958762886597936,0.4696969696969696,0.6562850425031651
1165,"['number vmail messages', 'voice mail plan', 'total day minutes', 'total day charge', 'total intl calls', 'total night minutes', 'total eve minutes', 'total day calls', 'customer service calls', 'account length']",0.9145427286356822,0.8333333333333334,0.5154639175257731,0.6369426751592356,0.7489600289383251
1166,"['total night minutes', 'international plan', 'customer service calls', 'total day charge', 'total day minutes', 'number vmail messages', 'total eve charge', 'total day calls', 'total eve calls', 'total night charge']",0.9175412293853074,0.8888888888888888,0.4948453608247423,0.6357615894039735,0.7421595225176343
1167,"['total eve charge', 'voice mail plan', 'total night charge', 'total day minutes', 'total intl charge', 'total eve calls', 'total day charge', 'customer service calls', 'total intl calls', 'total eve minutes']",0.9190404797601199,0.864406779661017,0.5257731958762887,0.6538461538461539,0.7558690540784951
1168,"['total eve charge', 'number vmail messages', 'total intl minutes', 'international plan', 'customer service calls', 'total day minutes', 'total night minutes', 'total night charge', 'total night calls', 'total eve calls']",0.9280359820089955,0.8888888888888888,0.5773195876288659,0.7,0.78251944293724
1169,"['international plan', 'total night charge', 'total night minutes', 'total day calls', 'total eve charge', 'total eve minutes', 'total intl charge', 'customer service calls', 'voice mail plan', 'total day minutes']",0.9340329835082459,0.9344262295081968,0.5876288659793815,0.7215189873417721,0.7903056610598662
1170,"['total night calls', 'total night charge', 'customer service calls', 'total intl minutes', 'voice mail plan', 'number vmail messages', 'total day charge', 'total day minutes', 'total eve calls', 'total night minutes']",0.881559220389805,0.6607142857142857,0.38144329896907214,0.4836601307189543,0.6740549828178694
1171,"['account length', 'total day minutes', 'total eve charge', 'total intl calls', 'total night calls', 'total day calls', 'total night charge', 'number vmail messages', 'total intl minutes', 'international plan']",0.9160419790104948,0.9183673469387755,0.4639175257731959,0.6164383561643836,0.7284499909567734
1172,"['number vmail messages', 'total day calls', 'customer service calls', 'total day charge', 'total eve calls', 'total intl calls', 'international plan', 'total eve minutes', 'total intl charge', 'total night calls']",0.9325337331334332,0.8714285714285714,0.6288659793814433,0.7305389221556887,0.8065382528486164
1173,"['customer service calls', 'voice mail plan', 'total eve charge', 'total day charge', 'total intl calls', 'total eve calls', 'account length', 'total intl minutes', 'number vmail messages', 'international plan']",0.9340329835082459,0.8840579710144928,0.6288659793814433,0.7349397590361446,0.8074154458310725
1174,"['total intl calls', 'total eve calls', 'total night minutes', 'number vmail messages', 'account length', 'international plan', 'total eve minutes', 'customer service calls', 'total night calls', 'total intl charge']",0.8950524737631185,0.7647058823529411,0.4020618556701031,0.5270270270270271,0.6905046120455779
1175,"['total night charge', 'total eve calls', 'total night minutes', 'total night calls', 'account length', 'total eve charge', 'total day minutes', 'total intl charge', 'customer service calls', 'total intl minutes']",0.881559220389805,0.6551724137931034,0.3917525773195876,0.49032258064516127,0.6783324290106709
1176,"['total eve calls', 'total night minutes', 'total day calls', 'number vmail messages', 'total night charge', 'total day minutes', 'total intl minutes', 'total eve charge', 'international plan', 'total intl calls']",0.9175412293853074,0.92,0.4742268041237113,0.6258503401360545,0.7336046301320311
1177,"['total night calls', 'total day calls', 'total eve charge', 'total day charge', 'voice mail plan', 'total night charge', 'total intl minutes', 'number vmail messages', 'total eve calls', 'total day minutes']",0.8920539730134932,0.8205128205128205,0.32989690721649484,0.47058823529411764,0.6588081027310544
1178,"['total intl calls', 'total intl minutes', 'total day minutes', 'account length', 'total night calls', 'total night minutes', 'total night charge', 'total eve minutes', 'total eve calls', 'customer service calls']",0.8845577211394303,0.6724137931034483,0.4020618556701031,0.5032258064516129,0.6843642611683848
1179,"['number vmail messages', 'total intl minutes', 'total intl charge', 'total eve charge', 'total day calls', 'total day charge', 'total day minutes', 'voice mail plan', 'total night charge', 'total night minutes']",0.8920539730134932,0.8378378378378378,0.31958762886597936,0.46268656716417905,0.6545306565382528
1180,"['total night charge', 'total intl calls', 'total night calls', 'total intl minutes', 'total night minutes', 'international plan', 'total day charge', 'total eve minutes', 'total day minutes', 'account length']",0.896551724137931,0.7413793103448276,0.44329896907216493,0.5548387096774193,0.7084915897992404
1181,"['total day calls', 'total eve calls', 'total day charge', 'total day minutes', 'voice mail plan', 'customer service calls', 'total night minutes', 'total intl calls', 'total eve charge', 'number vmail messages']",0.9160419790104948,0.847457627118644,0.5154639175257731,0.641025641025641,0.7498372219207813
1182,"['total night minutes', 'number vmail messages', 'voice mail plan', 'customer service calls', 'total intl calls', 'international plan', 'total day calls', 'total intl minutes', 'total day minutes', 'account length']",0.9100449775112444,0.7681159420289855,0.5463917525773195,0.6385542168674698,0.7591607885693615
1183,"['total intl minutes', 'customer service calls', 'total day charge', 'total day calls', 'total night charge', 'total eve calls', 'total eve minutes', 'total eve charge', 'total day minutes', 'total intl charge']",0.8935532233883059,0.696969696969697,0.4742268041237113,0.5644171779141105,0.7195695424127329
1184,"['total day charge', 'total night minutes', 'total intl charge', 'total eve minutes', 'total day calls', 'total day minutes', 'total eve charge', 'total eve calls', 'total intl calls', 'total night charge']",0.8755622188905547,0.6666666666666666,0.28865979381443296,0.4028776978417266,0.6320491951528305
1185,"['total day charge', 'total night calls', 'total intl charge', 'total intl calls', 'voice mail plan', 'international plan', 'total intl minutes', 'number vmail messages', 'customer service calls', 'total eve charge']",0.9355322338830585,0.8857142857142857,0.6391752577319587,0.7425149700598801,0.8125700850063302
1186,"['total night minutes', 'account length', 'voice mail plan', 'total intl charge', 'total day charge', 'total intl minutes', 'customer service calls', 'total day minutes', 'total day calls', 'international plan']",0.8980509745127436,0.7457627118644068,0.4536082474226804,0.5641025641025641,0.7136462289744981
1187,"['total night charge', 'total night minutes', 'total day calls', 'voice mail plan', 'total intl minutes', 'total intl charge', 'number vmail messages', 'international plan', 'total eve minutes', 'total day charge']",0.9055472263868066,0.8695652173913043,0.41237113402061853,0.5594405594405595,0.7009224091155724
1188,"['total intl minutes', 'total eve charge', 'customer service calls', 'total day calls', 'total eve minutes', 'total eve calls', 'total day charge', 'total day minutes', 'voice mail plan', 'total intl calls']",0.9130434782608695,0.8305084745762712,0.5051546391752577,0.6282051282051282,0.7438053897630674
1189,"['total night calls', 'total day minutes', 'total night charge', 'international plan', 'total night minutes', 'total eve calls', 'total eve minutes', 'number vmail messages', 'total intl calls', 'customer service calls']",0.9190404797601199,0.8524590163934426,0.5360824742268041,0.6582278481012658,0.7601465002712967
1190,"['total night charge', 'total intl charge', 'total day minutes', 'total intl minutes', 'total eve charge', 'international plan', 'total night calls', 'total day charge', 'total eve minutes', 'total intl calls']",0.904047976011994,0.7619047619047619,0.4948453608247423,0.6,0.734264785675529
1191,"['account length', 'total night charge', 'total day calls', 'number vmail messages', 'total night minutes', 'total night calls', 'total intl calls', 'total day minutes', 'total eve calls', 'total eve charge']",0.8800599700149925,0.8148148148148148,0.2268041237113402,0.3548387096774194,0.6090160969433894
1192,"['account length', 'total night calls', 'total intl calls', 'voice mail plan', 'total intl minutes', 'total eve charge', 'total intl charge', 'total day minutes', 'total night minutes', 'total night charge']",0.881559220389805,0.8214285714285714,0.23711340206185566,0.36799999999999994,0.6141707361186471
1193,"['total eve minutes', 'number vmail messages', 'total intl charge', 'account length', 'total intl calls', 'total eve charge', 'total eve calls', 'total intl minutes', 'voice mail plan', 'total night charge']",0.8440779610194903,0.0,0.0,0.0,0.493859649122807
1194,"['total eve minutes', 'total eve calls', 'total night calls', 'voice mail plan', 'total intl charge', 'total day calls', 'account length', 'number vmail messages', 'total eve charge', 'total intl calls']",0.8500749625187406,0.2,0.010309278350515464,0.0196078431372549,0.5016458672454331
1195,"['voice mail plan', 'total eve calls', 'total intl minutes', 'total day calls', 'total eve minutes', 'total eve charge', 'total intl charge', 'account length', 'total night minutes', 'customer service calls']",0.8545727136431784,0.5,0.18556701030927836,0.2706766917293233,0.5769940314704287
1196,"['account length', 'total day calls', 'total eve calls', 'international plan', 'total night minutes', 'voice mail plan', 'total day charge', 'total night calls', 'total eve charge', 'customer service calls']",0.8995502248875562,0.8,0.41237113402061853,0.5442176870748299,0.6974136371857478
1197,"['international plan', 'customer service calls', 'total intl calls', 'voice mail plan', 'total night calls', 'account length', 'total night minutes', 'total day charge', 'number vmail messages', 'total eve minutes']",0.9190404797601199,0.8524590163934426,0.5360824742268041,0.6582278481012658,0.7601465002712967
1198,"['total eve minutes', 'total night charge', 'number vmail messages', 'total intl minutes', 'account length', 'total day charge', 'total night calls', 'customer service calls', 'international plan', 'voice mail plan']",0.9295352323838081,0.890625,0.5876288659793815,0.7080745341614906,0.7876740821124978
1199,"['international plan', 'total intl charge', 'total intl calls', 'total day charge', 'total night calls', 'total eve minutes', 'total night minutes', 'voice mail plan', 'total eve calls', 'total night charge']",0.9175412293853074,0.9375,0.4639175257731959,0.6206896551724137,0.7293271839392296
1200,"['total day calls', 'international plan', 'account length', 'customer service calls', 'total intl charge', 'total intl calls', 'number vmail messages', 'total day charge', 'total eve calls', 'total night calls']",0.9145427286356822,0.7777777777777778,0.5773195876288659,0.6627218934911242,0.7746247060951348
1201,"['total day minutes', 'total day charge', 'total eve charge', 'total day calls', 'number vmail messages', 'account length', 'total night calls', 'total eve calls', 'international plan', 'total intl calls']",0.9010494752623688,0.8444444444444444,0.3917525773195876,0.5352112676056338,0.6897359377826008
1202,"['total intl charge', 'total night minutes', 'total day minutes', 'international plan', 'total night charge', 'total day charge', 'total night calls', 'account length', 'customer service calls', 'total eve minutes']",0.9070464767616192,0.7464788732394366,0.5463917525773195,0.6309523809523809,0.7574064026044491
1203,"['total night charge', 'international plan', 'total intl charge', 'total day charge', 'number vmail messages', 'customer service calls', 'total night calls', 'total day minutes', 'account length', 'total eve charge']",0.9295352323838081,0.890625,0.5876288659793815,0.7080745341614906,0.7876740821124978
1204,"['total intl minutes', 'total intl calls', 'total day minutes', 'total day charge', 'account length', 'total night charge', 'international plan', 'total night minutes', 'voice mail plan', 'total eve minutes']",0.9235382308845578,0.9423076923076923,0.5051546391752577,0.6577181208053691,0.7499457406402604
1205,"['total intl calls', 'total day charge', 'account length', 'total night charge', 'international plan', 'total intl charge', 'customer service calls', 'total intl minutes', 'total night calls', 'number vmail messages']",0.9175412293853074,0.7916666666666666,0.5876288659793815,0.6745562130177515,0.7806565382528486
1206,"['total night minutes', 'total night calls', 'voice mail plan', 'customer service calls', 'account length', 'total day calls', 'total intl charge', 'total intl minutes', 'total eve minutes', 'number vmail messages']",0.856071964017991,0.5161290322580645,0.16494845360824742,0.25,0.5693163320672817
1207,"['total day calls', 'total intl minutes', 'customer service calls', 'total night minutes', 'voice mail plan', 'international plan', 'number vmail messages', 'account length', 'total day minutes', 'total intl calls']",0.9130434782608695,0.7746478873239436,0.5670103092783505,0.6547619047619047,0.769470066919877
1208,"['total day calls', 'total intl charge', 'account length', 'customer service calls', 'total intl minutes', 'total eve calls', 'total night minutes', 'total day minutes', 'total eve minutes', 'total day charge']",0.8905547226386806,0.7,0.4329896907216495,0.535031847133758,0.7007053716766142
1209,"['total intl charge', 'total intl minutes', 'voice mail plan', 'total day charge', 'total night minutes', 'total intl calls', 'number vmail messages', 'total night calls', 'total eve calls', 'total day calls']",0.8680659670164917,0.6451612903225806,0.20618556701030927,0.31249999999999994,0.593443660698137
1210,"['total eve calls', 'total intl charge', 'customer service calls', 'international plan', 'total night minutes', 'total night calls', 'total night charge', 'number vmail messages', 'account length', 'total day calls']",0.8680659670164917,0.6,0.27835051546391754,0.38028169014084506,0.6233857840477481
1211,"['total day charge', 'total intl charge', 'total night charge', 'total eve minutes', 'total day minutes', 'total intl minutes', 'account length', 'number vmail messages', 'international plan', 'total night minutes']",0.904047976011994,0.9230769230769231,0.3711340206185567,0.5294117647058824,0.6829354313619099
1212,"['total day calls', 'total night charge', 'total day minutes', 'total eve calls', 'number vmail messages', 'total day charge', 'total intl minutes', 'total night calls', 'customer service calls', 'voice mail plan']",0.8770614692653673,0.6530612244897959,0.32989690721649484,0.4383561643835616,0.6500361729064931
1213,"['total night calls', 'customer service calls', 'total day minutes', 'total eve calls', 'total eve minutes', 'international plan', 'total intl charge', 'number vmail messages', 'total night minutes', 'voice mail plan']",0.9280359820089955,0.8656716417910447,0.5979381443298969,0.7073170731707318,0.7910743353228431
1214,"['total eve minutes', 'total night minutes', 'total eve charge', 'total day charge', 'total day calls', 'total night charge', 'total intl charge', 'account length', 'international plan', 'total intl calls']",0.9010494752623688,0.7719298245614035,0.4536082474226804,0.5714285714285714,0.7154006149394103
1215,"['account length', 'total night charge', 'number vmail messages', 'total day calls', 'total eve minutes', 'total eve charge', 'total day minutes', 'total intl calls', 'total night minutes', 'total night calls']",0.8905547226386806,0.8157894736842105,0.31958762886597936,0.4592592592592593,0.6536534635557967
1216,"['international plan', 'total day minutes', 'voice mail plan', 'total night calls', 'number vmail messages', 'customer service calls', 'total intl charge', 'total eve calls', 'total eve minutes', 'total night minutes']",0.9250374812593704,0.873015873015873,0.5670103092783505,0.6875,0.7764876107795261
1217,"['total night charge', 'total intl minutes', 'total eve minutes', 'total eve calls', 'international plan', 'total day calls', 'total eve charge', 'total night minutes', 'total intl charge', 'customer service calls']",0.8830584707646177,0.7435897435897436,0.29896907216494845,0.4264705882352941,0.6407126062579127
1218,"['international plan', 'total day calls', 'total night minutes', 'total eve calls', 'customer service calls', 'total day charge', 'total eve charge', 'total intl minutes', 'total eve minutes', 'total intl calls']",0.9160419790104948,0.7662337662337663,0.6082474226804123,0.6781609195402298,0.7883342376559956
1219,"['total eve minutes', 'total intl minutes', 'number vmail messages', 'total intl calls', 'total eve calls', 'customer service calls', 'total day minutes', 'total night calls', 'total eve charge', 'total night charge']",0.9160419790104948,0.8596491228070176,0.5051546391752577,0.6363636363636364,0.7455597757279797
1220,"['total eve calls', 'total night charge', 'international plan', 'total night minutes', 'total eve minutes', 'total day calls', 'total intl minutes', 'voice mail plan', 'total eve charge', 'account length']",0.8725637181409296,0.8333333333333334,0.15463917525773196,0.2608695652173913,0.5746880086814975
1221,"['customer service calls', 'number vmail messages', 'total night minutes', 'total eve calls', 'total eve minutes', 'voice mail plan', 'total eve charge', 'total intl minutes', 'total day charge', 'total night calls']",0.9175412293853074,0.8387096774193549,0.5360824742268041,0.6540880503144654,0.7592693072888405
1222,"['total intl minutes', 'total intl charge', 'customer service calls', 'total night minutes', 'total night charge', 'total intl calls', 'total day calls', 'international plan', 'total day minutes', 'total night calls']",0.896551724137931,0.6707317073170732,0.5670103092783505,0.6145251396648045,0.7598209441128595
1223,"['total intl calls', 'customer service calls', 'total intl minutes', 'total eve charge', 'total night calls', 'total eve calls', 'total night minutes', 'voice mail plan', 'total intl charge', 'account length']",0.8590704647676162,0.5652173913043478,0.13402061855670103,0.21666666666666667,0.5582383794537891
1224,"['total day minutes', 'total intl minutes', 'total eve minutes', 'voice mail plan', 'total intl calls', 'total night minutes', 'total night charge', 'international plan', 'total intl charge', 'customer service calls']",0.9385307346326837,0.8888888888888888,0.6597938144329897,0.757396449704142,0.8228793633568456
1225,"['total night minutes', 'total day minutes', 'total day charge', 'account length', 'total eve minutes', 'total eve calls', 'international plan', 'total intl minutes', 'total eve charge', 'total intl calls']",0.9085457271364318,0.7727272727272727,0.5257731958762887,0.6257668711656441,0.7497287032013022
1226,"['total night calls', 'total night minutes', 'total day calls', 'total night charge', 'international plan', 'total intl minutes', 'total day charge', 'total eve charge', 'total day minutes', 'account length']",0.8800599700149925,0.660377358490566,0.36082474226804123,0.4666666666666667,0.6646228974498102
1227,"['total day minutes', 'number vmail messages', 'international plan', 'total eve calls', 'total intl minutes', 'total eve minutes', 'total eve charge', 'total night charge', 'total intl charge', 'customer service calls']",0.9340329835082459,0.8955223880597015,0.6185567010309279,0.7317073170731708,0.8031379996382709
1228,"['international plan', 'total eve calls', 'total intl calls', 'total night calls', 'account length', 'total intl minutes', 'total day calls', 'total eve charge', 'total day charge', 'voice mail plan']",0.9175412293853074,0.92,0.4742268041237113,0.6258503401360545,0.7336046301320311
1229,"['total day charge', 'total day calls', 'total intl minutes', 'voice mail plan', 'total intl charge', 'total eve calls', 'customer service calls', 'total eve minutes', 'total eve charge', 'international plan']",0.9295352323838081,0.8676470588235294,0.6082474226804123,0.7151515151515151,0.7962289744981009
1230,"['total day charge', 'number vmail messages', 'total day minutes', 'total night minutes', 'total day calls', 'total night calls', 'total night charge', 'total intl minutes', 'account length', 'voice mail plan']",0.863568215892054,0.59375,0.1958762886597938,0.29457364341085274,0.586534635557967
1231,"['total intl calls', 'total day calls', 'international plan', 'total night charge', 'total eve calls', 'total night minutes', 'total intl minutes', 'customer service calls', 'total eve minutes', 'total day charge']",0.9175412293853074,0.7625,0.6288659793814433,0.6892655367231638,0.7977663230240549
1232,"['total day charge', 'account length', 'total day minutes', 'total intl calls', 'customer service calls', 'voice mail plan', 'international plan', 'total intl charge', 'total night charge', 'total night minutes']",0.9115442278860569,0.7714285714285715,0.5567010309278351,0.6467065868263473,0.7643154277446194
1233,"['account length', 'total eve charge', 'voice mail plan', 'total eve calls', 'total eve minutes', 'number vmail messages', 'total day charge', 'total night calls', 'international plan', 'customer service calls']",0.904047976011994,0.7894736842105263,0.4639175257731959,0.5844155844155845,0.7214324470971244
1234,"['total intl charge', 'total night calls', 'total night charge', 'total eve charge', 'customer service calls', 'total day minutes', 'voice mail plan', 'total intl minutes', 'total day calls', 'international plan']",0.9235382308845578,0.8709677419354839,0.5567010309278351,0.679245283018868,0.7713329716042684
1235,"['total eve minutes', 'account length', 'total eve charge', 'total day charge', 'total night charge', 'total night minutes', 'number vmail messages', 'international plan', 'total day minutes', 'voice mail plan']",0.8935532233883059,0.8095238095238095,0.35051546391752575,0.4892086330935252,0.6682401880991138
1236,"['total intl calls', 'total eve charge', 'total intl minutes', 'voice mail plan', 'total eve calls', 'customer service calls', 'international plan', 'total night minutes', 'total eve minutes', 'total day charge']",0.9445277361319341,0.9054054054054054,0.6907216494845361,0.783625730994152,0.839220473865075
1237,"['total eve calls', 'total night charge', 'total night calls', 'total eve charge', 'total eve minutes', 'account length', 'total intl calls', 'total day calls', 'voice mail plan', 'total night minutes']",0.8500749625187406,0.0,0.0,0.0,0.49736842105263157
1238,"['total eve calls', 'total day charge', 'total night minutes', 'international plan', 'total eve minutes', 'voice mail plan', 'number vmail messages', 'total eve charge', 'customer service calls', 'account length']",0.9190404797601199,0.9056603773584906,0.4948453608247423,0.64,0.7430367155000904
1239,"['total day minutes', 'account length', 'total intl charge', 'total night minutes', 'voice mail plan', 'customer service calls', 'total night calls', 'total night charge', 'total eve charge', 'total intl calls']",0.9115442278860569,0.8653846153846154,0.4639175257731959,0.6040268456375838,0.725818412009405
1240,"['total eve charge', 'total day charge', 'total day calls', 'total night minutes', 'total night charge', 'total night calls', 'total day minutes', 'total eve calls', 'customer service calls', 'total eve minutes']",0.8995502248875562,0.7083333333333334,0.5257731958762887,0.6035502958579881,0.7444655453065654
1241,"['total night calls', 'total night charge', 'international plan', 'number vmail messages', 'total night minutes', 'total day minutes', 'total day charge', 'account length', 'total intl charge', 'total eve calls']",0.8830584707646177,0.7317073170731707,0.30927835051546393,0.43478260869565216,0.6449900524507144
1242,"['account length', 'total intl minutes', 'total eve charge', 'total night charge', 'total eve minutes', 'international plan', 'customer service calls', 'total night minutes', 'total intl charge', 'number vmail messages']",0.8800599700149925,0.6888888888888889,0.31958762886597936,0.43661971830985913,0.6475131126786038
1243,"['voice mail plan', 'total intl charge', 'total eve minutes', 'number vmail messages', 'total eve calls', 'total day minutes', 'total intl calls', 'total intl minutes', 'account length', 'total day charge']",0.8875562218890555,0.7894736842105263,0.30927835051546393,0.4444444444444445,0.6476216313980828
1244,"['total day calls', 'total intl charge', 'total night minutes', 'total night calls', 'total eve charge', 'total night charge', 'total intl minutes', 'total eve minutes', 'international plan', 'number vmail messages']",0.8710644677661169,0.7894736842105263,0.15463917525773196,0.25862068965517243,0.5738108156990414
1245,"['number vmail messages', 'voice mail plan', 'total night minutes', 'total day charge', 'total night calls', 'total night charge', 'total eve charge', 'total day calls', 'international plan', 'customer service calls']",0.9130434782608695,0.8421052631578947,0.4948453608247423,0.6233766233766234,0.7395279435702659
1246,"['total eve calls', 'customer service calls', 'total night calls', 'total intl charge', 'international plan', 'total night charge', 'account length', 'total day minutes', 'number vmail messages', 'total day charge']",0.9025487256371814,0.7580645161290323,0.4845360824742268,0.5911949685534591,0.7291101465002713
1247,"['total night charge', 'voice mail plan', 'total intl charge', 'number vmail messages', 'total intl minutes', 'total day charge', 'customer service calls', 'total night calls', 'account length', 'total intl calls']",0.8845577211394303,0.6785714285714286,0.3917525773195876,0.49673202614379086,0.6800868149755832
1248,"['total intl minutes', 'account length', 'total night calls', 'total eve calls', 'total day minutes', 'total day calls', 'total night minutes', 'customer service calls', 'total night charge', 'total day charge']",0.8740629685157422,0.6101694915254238,0.3711340206185567,0.46153846153846156,0.6653915717127871
1249,"['total night charge', 'customer service calls', 'total eve calls', 'total eve charge', 'total intl minutes', 'total intl calls', 'total day minutes', 'total intl charge', 'international plan', 'total eve minutes']",0.9160419790104948,0.7530864197530864,0.6288659793814433,0.6853932584269663,0.7968891300415988
